title,beds_baths,pricing,address,zip_code,url,scraped_at
"Isle House 39 Bruton St, San Francisco, CA 94130",1 Bed,"$3,862+","39 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/isle-house-san-francisco-ca/yp192jv/,
"Isle House 39 Bruton St, San Francisco, CA 94130",2 Beds,"$4,487+","39 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/isle-house-san-francisco-ca/yp192jv/,
"Isle House 39 Bruton St, San Francisco, CA 94130",3 Beds,"$7,642","39 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/isle-house-san-francisco-ca/yp192jv/,
"Parkmerced Apartments 3711 19th Ave, San Francisco, CA 94132",Studio,"$2,240","3711 19th Ave, San Francisco, CA 94132",94132,https://www.apartments.com/parkmerced-apartments-san-francisco-ca/26ht3d9/,
"Parkmerced Apartments 3711 19th Ave, San Francisco, CA 94132",1 Bed,"$2,550+","3711 19th Ave, San Francisco, CA 94132",94132,https://www.apartments.com/parkmerced-apartments-san-francisco-ca/26ht3d9/,
"Parkmerced Apartments 3711 19th Ave, San Francisco, CA 94132",2 Beds+,"$2,995+","3711 19th Ave, San Francisco, CA 94132",94132,https://www.apartments.com/parkmerced-apartments-san-francisco-ca/26ht3d9/,
"Channel Mission Bay 185 Channel St, San Francisco, CA 94158",Studio,"$3,860+","185 Channel St, San Francisco, CA 94158",94158,https://www.apartments.com/channel-mission-bay-san-francisco-ca/7l08vty/,
"Channel Mission Bay 185 Channel St, San Francisco, CA 94158",1 Bed,"$4,623+","185 Channel St, San Francisco, CA 94158",94158,https://www.apartments.com/channel-mission-bay-san-francisco-ca/7l08vty/,
"Channel Mission Bay 185 Channel St, San Francisco, CA 94158",2 Beds,"$6,796+","185 Channel St, San Francisco, CA 94158",94158,https://www.apartments.com/channel-mission-bay-san-francisco-ca/7l08vty/,
"The Civic 101-103 Polk St, San Francisco, CA 94102",Studio,"$2,997+","101-103 Polk St, San Francisco, CA 94102",94102,https://www.apartments.com/the-civic-san-francisco-ca/32sh4lf/,
"The Civic 101-103 Polk St, San Francisco, CA 94102",1 Bed,"$3,285+","101-103 Polk St, San Francisco, CA 94102",94102,https://www.apartments.com/the-civic-san-francisco-ca/32sh4lf/,
"The Civic 101-103 Polk St, San Francisco, CA 94102",2 Beds,"$4,253+","101-103 Polk St, San Francisco, CA 94102",94102,https://www.apartments.com/the-civic-san-francisco-ca/32sh4lf/,
"150 Van Ness 150 Van Ness Ave, San Francisco, CA 94102",Studio,"$3,200","150 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/150-van-ness-san-francisco-ca/8pdvlx3/,
"150 Van Ness 150 Van Ness Ave, San Francisco, CA 94102",1 Bed,"$3,200+","150 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/150-van-ness-san-francisco-ca/8pdvlx3/,
"150 Van Ness 150 Van Ness Ave, San Francisco, CA 94102",2 Beds+,"$4,100+","150 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/150-van-ness-san-francisco-ca/8pdvlx3/,
"HQ 1532 Harrison St, San Francisco, CA 94103",Studio,"$2,723+","1532 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/hq-san-francisco-ca/x4k2dsm/,
"HQ 1532 Harrison St, San Francisco, CA 94103",2 Beds,"$4,235+","1532 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/hq-san-francisco-ca/x4k2dsm/,
"TL Residences 361 Turk St, San Francisco, CA 94102",Studio,"$1,695+","361 Turk St, San Francisco, CA 94102",94102,https://www.apartments.com/tl-residences-san-francisco-ca/bpkgzbb/,
"Hanover Soma West 1140 Harrison St, San Francisco, CA 94103",Studio,"$3,414+","1140 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/hanover-soma-west-san-francisco-ca/49rn57j/,
"Hanover Soma West 1140 Harrison St, San Francisco, CA 94103",1 Bed,"$3,853+","1140 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/hanover-soma-west-san-francisco-ca/49rn57j/,
"Hanover Soma West 1140 Harrison St, San Francisco, CA 94103",2 Beds+,"$4,249+","1140 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/hanover-soma-west-san-francisco-ca/49rn57j/,
"145 Leavenworth St 145 Leavenworth St, San Francisco, CA 94102",Studio,"$1,695+","145 Leavenworth St, San Francisco, CA 94102",94102,https://www.apartments.com/145-leavenworth-st-san-francisco-ca/x1sl86m/,
"Lakewood Apartments At Lake Merced 515 John Muir Dr, San Francisco, CA 94132",Studio,"$2,328","515 John Muir Dr, San Francisco, CA 94132",94132,https://www.apartments.com/lakewood-apartments-at-lake-merced-san-francisco-ca/wzzsn3h/,
"Lakewood Apartments At Lake Merced 515 John Muir Dr, San Francisco, CA 94132",1 Bed,"$2,549+","515 John Muir Dr, San Francisco, CA 94132",94132,https://www.apartments.com/lakewood-apartments-at-lake-merced-san-francisco-ca/wzzsn3h/,
"Lakewood Apartments At Lake Merced 515 John Muir Dr, San Francisco, CA 94132",2 Beds,"$3,966+","515 John Muir Dr, San Francisco, CA 94132",94132,https://www.apartments.com/lakewood-apartments-at-lake-merced-san-francisco-ca/wzzsn3h/,
"Edgewater 355 Berry St, San Francisco, CA 94158",Studio,"$4,055","355 Berry St, San Francisco, CA 94158",94158,https://www.apartments.com/edgewater-san-francisco-ca/1ybjl44/,
"Edgewater 355 Berry St, San Francisco, CA 94158",1 Bed,"$4,083+","355 Berry St, San Francisco, CA 94158",94158,https://www.apartments.com/edgewater-san-francisco-ca/1ybjl44/,
"Edgewater 355 Berry St, San Francisco, CA 94158",2 Beds,"$5,283+","355 Berry St, San Francisco, CA 94158",94158,https://www.apartments.com/edgewater-san-francisco-ca/1ybjl44/,
"2000 Post 1777 Steiner St, San Francisco, CA 94115",Studio,"$3,512+","1777 Steiner St, San Francisco, CA 94115",94115,https://www.apartments.com/2000-post-san-francisco-ca/mrb74sk/,
"2000 Post 1777 Steiner St, San Francisco, CA 94115",1 Bed,"$4,010+","1777 Steiner St, San Francisco, CA 94115",94115,https://www.apartments.com/2000-post-san-francisco-ca/mrb74sk/,
"2000 Post 1777 Steiner St, San Francisco, CA 94115",2 Beds,"$5,350+","1777 Steiner St, San Francisco, CA 94115",94115,https://www.apartments.com/2000-post-san-francisco-ca/mrb74sk/,
"NEMA 8 10th St, San Francisco, CA 94103",Studio,"$3,476+","8 10th St, San Francisco, CA 94103",94103,https://www.apartments.com/nema-san-francisco-ca/8z5g891/,
"NEMA 8 10th St, San Francisco, CA 94103",1 Bed,"$4,710+","8 10th St, San Francisco, CA 94103",94103,https://www.apartments.com/nema-san-francisco-ca/8z5g891/,
"100 Van Ness 100 Van Ness Ave, San Francisco, CA 94102",Studio,"$3,812","100 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/100-van-ness-san-francisco-ca/yv6dh0t/,
"100 Van Ness 100 Van Ness Ave, San Francisco, CA 94102",1 Bed,"$4,617+","100 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/100-van-ness-san-francisco-ca/yv6dh0t/,
"100 Van Ness 100 Van Ness Ave, San Francisco, CA 94102",2 Beds,"$6,222+","100 Van Ness Ave, San Francisco, CA 94102",94102,https://www.apartments.com/100-van-ness-san-francisco-ca/yv6dh0t/,
"388 Beale 388 Beale St, San Francisco, CA 94105",1 Bed,"$5,439+","388 Beale St, San Francisco, CA 94105",94105,https://www.apartments.com/388-beale-san-francisco-ca/bkq1ge9/,
"388 Beale 388 Beale St, San Francisco, CA 94105",2 Beds,"$6,404+","388 Beale St, San Francisco, CA 94105",94105,https://www.apartments.com/388-beale-san-francisco-ca/bkq1ge9/,
"399 Fremont 375-399 Fremont St, San Francisco, CA 94105",Studio,"$4,093+","375-399 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/399-fremont-san-francisco-ca/vg7veyf/,
"399 Fremont 375-399 Fremont St, San Francisco, CA 94105",1 Bed,"$5,285+","375-399 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/399-fremont-san-francisco-ca/vg7veyf/,
"399 Fremont 375-399 Fremont St, San Francisco, CA 94105",2 Beds,"$6,791+","375-399 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/399-fremont-san-francisco-ca/vg7veyf/,
"Westlake Apartments 331 Park Plaza Dr, Daly City, CA 94015",Studio,"$1,980+","331 Park Plaza Dr, Daly City, CA 94015",94015,https://www.apartments.com/westlake-apartments-daly-city-ca/d23sjpl/,
"Westlake Apartments 331 Park Plaza Dr, Daly City, CA 94015",1 Bed,"$2,169+","331 Park Plaza Dr, Daly City, CA 94015",94015,https://www.apartments.com/westlake-apartments-daly-city-ca/d23sjpl/,
"Westlake Apartments 331 Park Plaza Dr, Daly City, CA 94015",2 Beds+,"$3,360+","331 Park Plaza Dr, Daly City, CA 94015",94015,https://www.apartments.com/westlake-apartments-daly-city-ca/d23sjpl/,
"Prism 1028 Market St, San Francisco, CA 94102",Studio,"$2,596+","1028 Market St, San Francisco, CA 94102",94102,https://www.apartments.com/prism-san-francisco-ca/f6w4p9t/,
"Prism 1028 Market St, San Francisco, CA 94102",1 Bed,"$3,390+","1028 Market St, San Francisco, CA 94102",94102,https://www.apartments.com/prism-san-francisco-ca/f6w4p9t/,
"Prism 1028 Market St, San Francisco, CA 94102",2 Beds,"$3,675+","1028 Market St, San Francisco, CA 94102",94102,https://www.apartments.com/prism-san-francisco-ca/f6w4p9t/,
"Solaire 299 Fremont St, San Francisco, CA 94105",Studio,"$4,390+","299 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/solaire-san-francisco-ca/ts39px9/,
"Solaire 299 Fremont St, San Francisco, CA 94105",1 Bed,"$5,088+","299 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/solaire-san-francisco-ca/ts39px9/,
"Solaire 299 Fremont St, San Francisco, CA 94105",2 Beds,"$6,096+","299 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/solaire-san-francisco-ca/ts39px9/,
"1188 Mission at Trinity Place 1188 Mission St, San Francisco, CA 94103",1 Bed,"$2,845+","1188 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/1188-mission-at-trinity-place-san-francisco-ca/dm9e9kl/,
"1190 Mission at Trinity Place 1190 Mission St, San Francisco, CA 94103",1 Bed,"$2,775+","1190 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/1190-mission-at-trinity-place-san-francisco-ca/yz77zfv/,
"Jasper 45 Lansing St, San Francisco, CA 94105",Studio,"$4,720+","45 Lansing St, San Francisco, CA 94105",94105,https://www.apartments.com/jasper-san-francisco-ca/cgy0m0e/,
"Jasper 45 Lansing St, San Francisco, CA 94105",1 Bed,"$5,375+","45 Lansing St, San Francisco, CA 94105",94105,https://www.apartments.com/jasper-san-francisco-ca/cgy0m0e/,
"1177 Market at Trinity Place 1177 Market St, San Francisco, CA 94103",1 Bed,"$3,022+","1177 Market St, San Francisco, CA 94103",94103,https://www.apartments.com/1177-market-at-trinity-place-san-francisco-ca/cjkjj6g/,
"1177 Market at Trinity Place 1177 Market St, San Francisco, CA 94103",2 Beds,"$3,658+","1177 Market St, San Francisco, CA 94103",94103,https://www.apartments.com/1177-market-at-trinity-place-san-francisco-ca/cjkjj6g/,
"Alta Potrero 1301 16th St, San Francisco, CA 94103",Studio,"$3,960+","1301 16th St, San Francisco, CA 94103",94103,https://www.apartments.com/alta-potrero-san-francisco-ca/k15xrnb/,
"Alta Potrero 1301 16th St, San Francisco, CA 94103",1 Bed,"$4,690+","1301 16th St, San Francisco, CA 94103",94103,https://www.apartments.com/alta-potrero-san-francisco-ca/k15xrnb/,
"Alta Potrero 1301 16th St, San Francisco, CA 94103",2 Beds+,"$6,811+","1301 16th St, San Francisco, CA 94103",94103,https://www.apartments.com/alta-potrero-san-francisco-ca/k15xrnb/,
"Geary Courtyard 639 Geary St, San Francisco, CA 94102",Studio,"$2,270+","639 Geary St, San Francisco, CA 94102",94102,https://www.apartments.com/geary-courtyard-san-francisco-ca/kvh3nk8/,
"Geary Courtyard 639 Geary St, San Francisco, CA 94102",1 Bed,"$2,805","639 Geary St, San Francisco, CA 94102",94102,https://www.apartments.com/geary-courtyard-san-francisco-ca/kvh3nk8/,
"33 8th at Trinity Place 33 8th St, San Francisco, CA 94103",Studio,"$4,130+","33 8th St, San Francisco, CA 94103",94103,https://www.apartments.com/33-8th-at-trinity-place-san-francisco-ca/7ddw1jw/,
"33 8th at Trinity Place 33 8th St, San Francisco, CA 94103",1 Bed,"$3,346+","33 8th St, San Francisco, CA 94103",94103,https://www.apartments.com/33-8th-at-trinity-place-san-francisco-ca/7ddw1jw/,
"33 8th at Trinity Place 33 8th St, San Francisco, CA 94103",2 Beds,"$3,656+","33 8th St, San Francisco, CA 94103",94103,https://www.apartments.com/33-8th-at-trinity-place-san-francisco-ca/7ddw1jw/,
"The Fillmore Center 1475 Fillmore St, San Francisco, CA 94115",Studio,"$2,960+","1475 Fillmore St, San Francisco, CA 94115",94115,https://www.apartments.com/the-fillmore-center-san-francisco-ca/9s0ez36/,
"The Fillmore Center 1475 Fillmore St, San Francisco, CA 94115",1 Bed,"$3,607+","1475 Fillmore St, San Francisco, CA 94115",94115,https://www.apartments.com/the-fillmore-center-san-francisco-ca/9s0ez36/,
"The Fillmore Center 1475 Fillmore St, San Francisco, CA 94115",2 Beds+,"$4,902+","1475 Fillmore St, San Francisco, CA 94115",94115,https://www.apartments.com/the-fillmore-center-san-francisco-ca/9s0ez36/,
"Spera 39 Tehama St, San Francisco, CA 94105",1 Bed,"$5,079+","39 Tehama St, San Francisco, CA 94105",94105,https://www.apartments.com/spera-san-francisco-ca/eqzek7p/,
"Spera 39 Tehama St, San Francisco, CA 94105",2 Beds,"$7,908+","39 Tehama St, San Francisco, CA 94105",94105,https://www.apartments.com/spera-san-francisco-ca/eqzek7p/,
"L Seven 1222 Harrison St, San Francisco, CA 94103",Studio,"$3,017+","1222 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/l-seven-san-francisco-ca/yjlxlwt/,
"L Seven 1222 Harrison St, San Francisco, CA 94103",1 Bed,"$3,698+","1222 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/l-seven-san-francisco-ca/yjlxlwt/,
"L Seven 1222 Harrison St, San Francisco, CA 94103",2 Beds,"$4,740+","1222 Harrison St, San Francisco, CA 94103",94103,https://www.apartments.com/l-seven-san-francisco-ca/yjlxlwt/,
"FOUND Study San Francisco | Student Housing 16 Turk St, San Francisco, CA 94102",1 Bed,$850+,"16 Turk St, San Francisco, CA 94102",94102,https://www.apartments.com/found-study-san-francisco-student-housing-san-francisco-ca/8kb4893/,
"Quincy 555-585 Bryant St, San Francisco, CA 94107",Studio,"$4,578+","555-585 Bryant St, San Francisco, CA 94107",94107,https://www.apartments.com/quincy-san-francisco-ca/1hxf6t6/,
"Quincy 555-585 Bryant St, San Francisco, CA 94107",1 Bed,"$4,634+","555-585 Bryant St, San Francisco, CA 94107",94107,https://www.apartments.com/quincy-san-francisco-ca/1hxf6t6/,
"Quincy 555-585 Bryant St, San Francisco, CA 94107",2 Beds,"$5,697+","555-585 Bryant St, San Francisco, CA 94107",94107,https://www.apartments.com/quincy-san-francisco-ca/1hxf6t6/,
"The Fitzgerald 2095 Bryant St, San Francisco, CA 94110",1 Bed,"$4,085","2095 Bryant St, San Francisco, CA 94110",94110,https://www.apartments.com/the-fitzgerald-san-francisco-ca/hxj33g1/,
"Hawkins 77 Bruton St, San Francisco, CA 94130",Studio,"$2,368+","77 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/hawkins-san-francisco-ca/4qh5c9k/,
"Hawkins 77 Bruton St, San Francisco, CA 94130",1 Bed,"$2,809+","77 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/hawkins-san-francisco-ca/4qh5c9k/,
"Hawkins 77 Bruton St, San Francisco, CA 94130",2 Beds+,"$3,190+","77 Bruton St, San Francisco, CA 94130",94130,https://www.apartments.com/hawkins-san-francisco-ca/4qh5c9k/,
"Lark Landing 230 Folsom St, San Francisco, CA 94105",1 Bed,$898+,"230 Folsom St, San Francisco, CA 94105",94105,https://www.apartments.com/lark-landing-san-francisco-ca/9fet7d6/,
"Tower 737 Condominium Rentals 737 Post St, San Francisco, CA 94109",Studio,"$2,226+","737 Post St, San Francisco, CA 94109",94109,https://www.apartments.com/tower-737-condominium-rentals-san-francisco-ca/g44fkey/,
"Tower 737 Condominium Rentals 737 Post St, San Francisco, CA 94109",1 Bed,"$3,988+","737 Post St, San Francisco, CA 94109",94109,https://www.apartments.com/tower-737-condominium-rentals-san-francisco-ca/g44fkey/,
"333 Fremont 333 Fremont St, San Francisco, CA 94105",1 Bed,"$4,320+","333 Fremont St, San Francisco, CA 94105",94105,https://www.apartments.com/333-fremont-san-francisco-ca/9ew6sb7/,
"The Gateway 460 Davis Ct, San Francisco, CA 94111",Studio,"$3,387+","460 Davis Ct, San Francisco, CA 94111",94111,https://www.apartments.com/the-gateway-san-francisco-ca/cs10w0d/,
"The Gateway 460 Davis Ct, San Francisco, CA 94111",1 Bed,"$4,410+","460 Davis Ct, San Francisco, CA 94111",94111,https://www.apartments.com/the-gateway-san-francisco-ca/cs10w0d/,
"The Gateway 460 Davis Ct, San Francisco, CA 94111",2 Beds,"$5,490+","460 Davis Ct, San Francisco, CA 94111",94111,https://www.apartments.com/the-gateway-san-francisco-ca/cs10w0d/,
"The Presidio Residences 222 Halleck St, San Francisco, CA 94129",1 Bed,"$3,900+","222 Halleck St, San Francisco, CA 94129",94129,https://www.apartments.com/the-presidio-residences-san-francisco-ca/n3sbxgq/,
"The Presidio Residences 222 Halleck St, San Francisco, CA 94129",2 Beds,"$5,000+","222 Halleck St, San Francisco, CA 94129",94129,https://www.apartments.com/the-presidio-residences-san-francisco-ca/n3sbxgq/,
"The Presidio Residences 222 Halleck St, San Francisco, CA 94129",3 Beds+,"$4,725+","222 Halleck St, San Francisco, CA 94129",94129,https://www.apartments.com/the-presidio-residences-san-francisco-ca/n3sbxgq/,
"The Cornelia Suites 641 O'Farrell St, San Francisco, CA 94109",Studio,"$1,600+","641 O'Farrell St, San Francisco, CA 94109",94109,https://www.apartments.com/the-cornelia-suites-san-francisco-ca/9zsv587/,
"Pacific Place Apartments 2665 Geneva Ave, Daly City, CA 94014",2 Beds,"$3,593+","2665 Geneva Ave, Daly City, CA 94014",94014,https://www.apartments.com/pacific-place-apartments-daly-city-ca/mb68hdl/,
"The Paramount 680 Mission St, San Francisco, CA 94105",Studio,"$3,795+","680 Mission St, San Francisco, CA 94105",94105,https://www.apartments.com/the-paramount-san-francisco-ca/6gy8r5r/,
"The Paramount 680 Mission St, San Francisco, CA 94105",1 Bed,"$4,725+","680 Mission St, San Francisco, CA 94105",94105,https://www.apartments.com/the-paramount-san-francisco-ca/6gy8r5r/,
"Alchemy 200 Buchanan St, San Francisco, CA 94102",1 Bed,"$4,519+","200 Buchanan St, San Francisco, CA 94102",94102,https://www.apartments.com/alchemy-san-francisco-ca/e65245m/,
"Alchemy 200 Buchanan St, San Francisco, CA 94102",2 Beds,"$6,684+","200 Buchanan St, San Francisco, CA 94102",94102,https://www.apartments.com/alchemy-san-francisco-ca/e65245m/,
"Ventana Residences 99 Ocean Ave, San Francisco, CA 94112",1 Bed,"$3,575","99 Ocean Ave, San Francisco, CA 94112",94112,https://www.apartments.com/ventana-residences-san-francisco-ca/gyzs6ey/,
"Ventana Residences 99 Ocean Ave, San Francisco, CA 94112",2 Beds,"$4,350+","99 Ocean Ave, San Francisco, CA 94112",94112,https://www.apartments.com/ventana-residences-san-francisco-ca/gyzs6ey/,
"Towers at Rincon 88 Howard St, San Francisco, CA 94105",1 Bed,"$4,340+","88 Howard St, San Francisco, CA 94105",94105,https://www.apartments.com/towers-at-rincon-san-francisco-ca/nc2sytq/,
"Mason on Mariposa 1601 Mariposa St, San Francisco, CA 94107",Studio,"$3,900+","1601 Mariposa St, San Francisco, CA 94107",94107,https://www.apartments.com/mason-on-mariposa-san-francisco-ca/b1rlv7c/,
"Avery 450 450 Folsom St, San Francisco, CA 94105",Studio,"$4,725+","450 Folsom St, San Francisco, CA 94105",94105,https://www.apartments.com/avery-450-san-francisco-ca/d1150rk/,
"Avery 450 450 Folsom St, San Francisco, CA 94105",2 Beds,"$8,995","450 Folsom St, San Francisco, CA 94105",94105,https://www.apartments.com/avery-450-san-francisco-ca/d1150rk/,
"Fifteen Fifty 1550 Mission St, San Francisco, CA 94103",1 Bed,"$5,395+","1550 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/fifteen-fifty-san-francisco-ca/52sddxp/,
"Fifteen Fifty 1550 Mission St, San Francisco, CA 94103",2 Beds,"$6,495+","1550 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/fifteen-fifty-san-francisco-ca/52sddxp/,
"Fifteen Fifty 1550 Mission St, San Francisco, CA 94103",3 Beds,"$15,995","1550 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/fifteen-fifty-san-francisco-ca/52sddxp/,
"Vance 830 Eddy St, San Francisco, CA 94109",Studio,"$3,258+","830 Eddy St, San Francisco, CA 94109",94109,https://www.apartments.com/vance-san-francisco-ca/fzw832s/,
"Vance 830 Eddy St, San Francisco, CA 94109",1 Bed,"$5,909+","830 Eddy St, San Francisco, CA 94109",94109,https://www.apartments.com/vance-san-francisco-ca/fzw832s/,
"Vance 830 Eddy St, San Francisco, CA 94109",2 Beds,"$5,558+","830 Eddy St, San Francisco, CA 94109",94109,https://www.apartments.com/vance-san-francisco-ca/fzw832s/,
"Soma Residences 1045 Mission St, San Francisco, CA 94103",Studio,"$2,274+","1045 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/soma-residences-san-francisco-ca/f96bywv/,
"Soma Residences 1045 Mission St, San Francisco, CA 94103",1 Bed,"$2,527+","1045 Mission St, San Francisco, CA 94103",94103,https://www.apartments.com/soma-residences-san-francisco-ca/f96bywv/,
"The Sophie Maxwell Building 1212 Maryland St, San Francisco, CA 94107",Studio,"$2,183+","1212 Maryland St, San Francisco, CA 94107",94107,https://www.apartments.com/the-sophie-maxwell-building-san-francisco-ca/ge7m3jy/,
"The Sophie Maxwell Building 1212 Maryland St, San Francisco, CA 94107",1 Bed,"$3,429","1212 Maryland St, San Francisco, CA 94107",94107,https://www.apartments.com/the-sophie-maxwell-building-san-francisco-ca/ge7m3jy/,
"The Sophie Maxwell Building 1212 Maryland St, San Francisco, CA 94107",2 Beds,"$2,183+","1212 Maryland St, San Francisco, CA 94107",94107,https://www.apartments.com/the-sophie-maxwell-building-san-francisco-ca/ge7m3jy/,
"Mission Rock 365 Toni Stone Xing, San Francisco, CA 94158",Studio,"$4,200","365 Toni Stone Xing, San Francisco, CA 94158",94158,https://www.apartments.com/mission-rock-san-francisco-ca/pthneyv/,
"Mission Rock 365 Toni Stone Xing, San Francisco, CA 94158",1 Bed,"$5,700+","365 Toni Stone Xing, San Francisco, CA 94158",94158,https://www.apartments.com/mission-rock-san-francisco-ca/pthneyv/,
"Mission Rock 365 Toni Stone Xing, San Francisco, CA 94158",2 Beds,"$6,275+","365 Toni Stone Xing, San Francisco, CA 94158",94158,https://www.apartments.com/mission-rock-san-francisco-ca/pthneyv/,
"38 Dolores 38 Dolores St, San Francisco, CA 94103",3 Beds,"$10,002","38 Dolores St, San Francisco, CA 94103",94103,https://www.apartments.com/38-dolores-san-francisco-ca/s1swjl7/,
"Bayside Village 3 Bayside Village Pl, San Francisco, CA 94107",Studio,"$3,539+","3 Bayside Village Pl, San Francisco, CA 94107",94107,https://www.apartments.com/bayside-village-san-francisco-ca/1rerqb5/,
"Bayside Village 3 Bayside Village Pl, San Francisco, CA 94107",1 Bed,"$4,086+","3 Bayside Village Pl, San Francisco, CA 94107",94107,https://www.apartments.com/bayside-village-san-francisco-ca/1rerqb5/,
"Bayside Village 3 Bayside Village Pl, San Francisco, CA 94107",2 Beds,"$5,552+","3 Bayside Village Pl, San Francisco, CA 94107",94107,https://www.apartments.com/bayside-village-san-francisco-ca/1rerqb5/,
"Waterbend 5880 3rd St, San Francisco, CA 94124",1 Bed,"$3,017+","5880 3rd St, San Francisco, CA 94124",94124,https://www.apartments.com/waterbend-san-francisco-ca/l7w7epd/,
"Waterbend 5880 3rd St, San Francisco, CA 94124",2 Beds,"$4,085+","5880 3rd St, San Francisco, CA 94124",94124,https://www.apartments.com/waterbend-san-francisco-ca/l7w7epd/,
"The Brady 1 Brady St, San Francisco, CA 94103",Studio,"$3,326+","1 Brady St, San Francisco, CA 94103",94103,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,
"The Brady 1 Brady St, San Francisco, CA 94103",1 Bed,"$3,859+","1 Brady St, San Francisco, CA 94103",94103,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,
"The Brady 1 Brady St, San Francisco, CA 94103",2 Beds,"$4,912+","1 Brady St, San Francisco, CA 94103",94103,https://www.apartments.com/the-brady-san-francisco-ca/5eer1xp/,
"Warrington Apartments 775 Post St, San Francisco, CA 94109",Studio,"$2,500","775 Post St, San Francisco, CA 94109",94109,https://www.apartments.com/warrington-apartments-san-francisco-ca/14znvw5/,
"50 Jones 50 Jones St, San Francisco, CA 94102",Studio,"$2,595+","50 Jones St, San Francisco, CA 94102",94102,https://www.apartments.com/50-jones-san-francisco-ca/79rtqtx/,
"50 Jones 50 Jones St, San Francisco, CA 94102",1 Bed,"$2,854+","50 Jones St, San Francisco, CA 94102",94102,https://www.apartments.com/50-jones-san-francisco-ca/79rtqtx/,
"50 Jones 50 Jones St, San Francisco, CA 94102",2 Beds,"$3,582+","50 Jones St, San Francisco, CA 94102",94102,https://www.apartments.com/50-jones-san-francisco-ca/79rtqtx/,
"Astella 955-975 Bryant St, San Francisco, CA 94103",Studio,"$3,606+","955-975 Bryant St, San Francisco, CA 94103",94103,https://www.apartments.com/astella-san-francisco-ca/2bevhs9/,
"Astella 955-975 Bryant St, San Francisco, CA 94103",1 Bed,"$3,912+","955-975 Bryant St, San Francisco, CA 94103",94103,https://www.apartments.com/astella-san-francisco-ca/2bevhs9/,
"Astella 955-975 Bryant St, San Francisco, CA 94103",2 Beds+,"$5,371+","955-975 Bryant St, San Francisco, CA 94103",94103,https://www.apartments.com/astella-san-francisco-ca/2bevhs9/,
"1030 Post Street Apartments 1030 Post St, San Francisco, CA 94109",1 Bed,"$1,795","1030 Post St, San Francisco, CA 94109",94109,https://www.apartments.com/1030-post-street-apartments-san-francisco-ca/4g953pj/,
"272 Clara St Unit PL FL2-ID455 272 Clara St, San Francisco, CA 94107",1 Bed,"$4,980","272 Clara St, San Francisco, CA 94107",94107,https://www.apartments.com/272-clara-st-san-francisco-ca-unit-pl-fl2-id455/7ldx8rx/,
"2 Townsend St Unit PL FL2-ID28 2 Townsend St, San Francisco, CA 94107",1 Bed,"$4,800","2 Townsend St, San Francisco, CA 94107",94107,https://www.apartments.com/2-townsend-st-san-francisco-ca-unit-pl-fl2-id28/vsstt2g/,
"FOUND Study Nob Hill - Student/Intern 851 California St, San Francisco, CA 94108",1 Bed,"$1,100+","851 California St, San Francisco, CA 94108",94108,https://www.apartments.com/found-study-nob-hill-student-intern-san-francisco-ca/f2dbfxs/,
"2175 Market 2175 Market St, San Francisco, CA 94114",1 Bed,"$4,471+","2175 Market St, San Francisco, CA 94114",94114,https://www.apartments.com/2175-market-san-francisco-ca/8kg00w2/,
"Mt. Sutro Apartments 480 Warren Dr, San Francisco, CA 94131",1 Bed,"$2,995+","480 Warren Dr, San Francisco, CA 94131",94131,https://www.apartments.com/mt-sutro-apartments-san-francisco-ca/5kenhpm/,
