title,pricing,beds_baths,address,amenities,url,scraped_at
"Washer and Dryer in Select Homes, Comcast Gigabit Data Speed Available",$0,,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-washer-and-dryer-in/7926971024.html,2026-04-12 05:22:44 UTC
"CONDO Apartment *Private Entrance, Huge Living Area","$1,800",,city of san francisco,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-condo-apartment-private/7926966273.html,2026-04-12 05:22:44 UTC
"Furnished 1 Bdrm, W/D, Private Deck, Beach, GG Park","$3,000",,sunset / parkside,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-furnished-bdrm-d-private/7925050633.html,2026-04-12 05:22:44 UTC
"Top Floor 1BR - Sunroom, Private Deck, Washer/Dryer","$1,530",,city of san francisco,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-1br-sunroom/7926965587.html,2026-04-12 05:22:44 UTC
Victorian apt.,"$3,150",,alamo square / nopa,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-victorian-apt/7926968992.html,2026-04-12 05:22:44 UTC
"Video & Floor Plan! Bright, Newly Renovated! Laundry 1037 Clay #1","$2,900",,nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-video-floor-plan-bright/7926967904.html,2026-04-12 05:22:44 UTC
"3D Virtual Tour - 2 BD, 1 BA Apartment 1,025 Sq. Ft. - Washer & Dryer","$5,950",,financial district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3d-virtual-tour-bd-ba/7926967623.html,2026-04-12 05:22:44 UTC
Best Location 3-Bedroom Apartment with Parking for Rent,"$6,400",,mission district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-best-location-bedroom/7926967337.html,2026-04-12 05:22:44 UTC
Street-Facing Private SRO Room in the Heart of Chinatown,$700,,financial district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-street-facing-private-sro/7926966910.html,2026-04-12 05:22:44 UTC
"Private SRO Room near North Beach, Chinatown & Financial District",$800,,north beach / telegraph hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-sro-room-near/7926966864.html,2026-04-12 05:22:44 UTC
"Top Floor, Private Room located near Financial District and Downtown",$780,,financial district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-private-room/7926966799.html,2026-04-12 05:22:44 UTC
Private Room near CCSF Chinatown/ North Beach & Financial District,$890,,financial district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-room-near-ccsf/7926966744.html,2026-04-12 05:22:44 UTC
Beautiful 1 bedroom 1 bath apartment with living room,"$2,750",,inner richmond,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-bedroom-bath/7926961584.html,2026-04-12 05:22:44 UTC
"Heating, Wi-Fi, Dining Room, Sprinkler System",$0,,potrero hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-heating-wi-fi-dining-room/7926965584.html,2026-04-12 05:22:44 UTC
Gorgeous Top Floor 1x1 Loft for Rent in May!,"$3,600",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-top-floor-1x1/7926960814.html,2026-04-12 05:22:44 UTC
2055 Sacramento #203 - Awesome 1x1 - WD in Unit - Great Area - Updated,"$5,195",,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-awesome/7926965384.html,2026-04-12 05:22:44 UTC
"Enclosed Gated Parking, Stainless GE Appliances, Quartz Countertops",$0,,bayview,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-enclosed-gated-parking/7926964225.html,2026-04-12 05:22:44 UTC
"Historic architectural detail, 24-hour Fitness Center, Oversized rooms",$0,,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-historic-architectural/7926963371.html,2026-04-12 05:22:44 UTC
"Modern, Light-Filled 2BR Condo with Balcony, Parking & Open Living","$5,195",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-light-filled-2br/7926961715.html,2026-04-12 05:22:44 UTC
"SF CA, Cats and small dogs welcome, 3/BD","$4,395",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sf-ca-cats-and-small-dogs/7926952056.html,2026-04-12 05:22:44 UTC
2055 Sacramento #402 - Charming 2x1 - Awesome Location - Parking,"$5,295",,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-charming/7926958385.html,2026-04-12 05:22:44 UTC
"Comcast Gigabit Data Speed Available, Air Conditioning in Select Homes",$0,,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-comcast-gigabit-data/7926957209.html,2026-04-12 05:22:44 UTC
"Pets Welcome, Gated, SoMa Life, Washer and Dryer","$4,379",,Mid-Market,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-pets-welcome-gated-soma/7926957033.html,2026-04-12 05:22:44 UTC
2055 Sacramento #407 - Awesome 2x1 - Awesome Views - Great Area,"$5,295",,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-awesome/7926955656.html,2026-04-12 05:22:44 UTC
2055 Sacramento #602 - Stunning 2x1 -Awesome Park View - Natural Light,"$5,395",,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2055-sacramento-stunning/7926954009.html,2026-04-12 05:22:44 UTC
"Video&Floor Plan! Super Private, Garden Apartment, Separate Entrance","$2,495",,ingleside / SFSU / CCSF,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-videofloor-plan-super/7926952889.html,2026-04-12 05:22:44 UTC
Embrace the extraordinary - Make The Fillmore Center Your Home!,"$5,173",,western addition,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-embrace-the-extraordinary/7926951066.html,2026-04-12 05:22:44 UTC
1340 Taylor St - 1340-003,"$4,345",,nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1340-taylor-st/7926949299.html,2026-04-12 05:22:44 UTC
Bright & Stylish 1 Bedroom with Loft Available!,"$3,653",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-stylish-bedroom/7926948875.html,2026-04-12 05:22:44 UTC
3BR/2BA Near Union Square,"$4,295",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-3br-2ba-near-union-square/7921788113.html,2026-04-12 05:22:44 UTC
1201 Leavenworth Street Owner LP - 102,"$3,245",,nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1201-leavenworth-street/7926948537.html,2026-04-12 05:22:44 UTC
Dogpatch Newer Boutique Building easy access to Freeways/Caltrain,$0,,potrero hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dogpatch-newer-boutique/7926946922.html,2026-04-12 05:22:44 UTC
Lovely Garden Apartment in Historic Victorian,"$2,595",,mission district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lovely-garden-apartment/7926946892.html,2026-04-12 05:22:44 UTC
Private Cute furnished room in hotel,$920,,north beach / telegraph hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-private-cute-furnished/7924074238.html,2026-04-12 05:22:44 UTC
"Newly remodeled 1bed/1ba, dishwasher, laundry in building","$3,500",,north beach / telegraph hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-newly-remodeled-1bed-1ba/7925836742.html,2026-04-12 05:22:44 UTC
"Spacious updated studio, large deck with views, laundry available","$2,295",,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-updated-studio/7922766682.html,2026-04-12 05:22:44 UTC
"Remodeled 3bed/2ba house +4 parking, laundry, yard Westwood Park","$6,250",,ingleside / SFSU / CCSF,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-3bed-2ba-house/7924947986.html,2026-04-12 05:22:44 UTC
"Beautiful new remodeled top flat 2bed/2ba, in unit laundry, charm!","$6,500",,hayes valley,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-beautiful-new-remodeled/7924426107.html,2026-04-12 05:22:44 UTC
"1bd 1ba, In SF, Recycling and compost service","$3,195",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1bd-1ba-in-sf-recycling/7926943870.html,2026-04-12 05:22:44 UTC
"Nice, Bright Studio Available.","$1,550",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-nice-bright-studio/7926942456.html,2026-04-12 05:22:44 UTC
2975 Van Ness Ave - 03,"$4,775",,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2975-van-ness-ave-03/7926941936.html,2026-04-12 05:22:44 UTC
"Lounge, Hex tile baths, Flex zen spaces, Sky Terrace","$3,582",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lounge-hex-tile-baths/7926941736.html,2026-04-12 05:22:44 UTC
TMLP 12-mo. | Modern Amenities. City Location. Sophisticated Style.,"$2,951",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-12-mo-modern/7926941417.html,2026-04-12 05:22:44 UTC
Live By the Bay: Exceptional Living at 2130 Stockton!,$0,,north beach / telegraph hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-live-by-the-bay/7926941123.html,2026-04-12 05:22:44 UTC
"Luxe Throughout, Tour Today, Enclosed Gated Parking",$0,,bayview,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxe-throughout-tour/7926941100.html,2026-04-12 05:22:44 UTC
2844 Lyon Street Owner LP - 504,"$5,745",,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2844-lyon-street-owner-lp/7926941069.html,2026-04-12 05:22:44 UTC
Spacious with a washer.dryer and 2 car garage!,"$3,900",,alamo square / nopa,,https://sfbay.craigslist.org/sfc/apa/d/fremont-spacious-with-washerdryer-and/7923670401.html,2026-04-12 05:22:44 UTC
"Stainless Steel Appliances with Gas Range, Eco Roof",$0,,castro / upper market,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-stainless-steel/7926940737.html,2026-04-12 05:22:44 UTC
"Ideal / Apartment with Modern Amenities, Rooftop Pool Acce","$4,720",,SOMA / south beach,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-ideal-apartment-with/7926940603.html,2026-04-12 05:22:44 UTC
Open House 5/1/26! Historical Duplex home available at Pilot's Row!,"$9,200",,laurel hts / presidio,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-historical/7926940561.html,2026-04-12 05:22:44 UTC
15 & 27 Alhambra Street Owner LP - 15-203,"$4,095",,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-alhambra-street-owner-lp/7926940441.html,2026-04-12 05:22:44 UTC
Exceptional 2x2 with Hardwood Floors Full-Sized Washer/Dryer,$0,,portola district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-exceptional-2x2-with/7926939935.html,2026-04-12 05:22:44 UTC
"Marina District, Walk To All The Great Shops, Boutiques, Restaurants",$0,,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-marina-district-walk-to/7926939390.html,2026-04-12 05:22:44 UTC
Brand new remodeled 2 Bedroom unit!,"$5,195",,USF / Panhandle,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-remodeled/7925447900.html,2026-04-12 05:22:44 UTC
"Spacious Closets, On-site laundry facilities, Smoke Free",$0,,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-closets-on-site/7926938829.html,2026-04-12 05:22:44 UTC
"Hardwood Floors, Refrigerator, Community Workspaces, Fitness Center",$0,,potrero hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-hardwood-floors/7926938819.html,2026-04-12 05:22:44 UTC
1635 Gough Street Owner LP - 605,"$3,995",,lower pac hts,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1635-gough-street-owner/7926938638.html,2026-04-12 05:22:44 UTC
Modern Comfort: Spacious Closets & High Ceilings,"$3,122",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-modern-comfort-spacious/7926938373.html,2026-04-12 05:22:44 UTC
TMLP 13-mo. | City Oasis: Park Views & High-End Finishes,"$3,806",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-13-mo-city-oasis/7926938318.html,2026-04-12 05:22:44 UTC
"Near Powell Street BART Station, Stainless Steel Appliances",$0,,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-near-powell-street-bart/7926938179.html,2026-04-12 05:22:44 UTC
"Walkers Paradise! Walk Score 99, Convenience is Your Backyard.",$0,,castro / upper market,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-walkers-paradise-walk/7926937915.html,2026-04-12 05:22:44 UTC
"Quartz countertops, A Must See, Yoga Studio, BBQ station",$0,,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quartz-countertops-must/7926937467.html,2026-04-12 05:22:44 UTC
1635 Gough Street Owner LP - 502,"$6,895",,lower pac hts,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1635-gough-street-owner/7926937307.html,2026-04-12 05:22:44 UTC
1635 Gough Street Owner LP - 305,"$3,675",,lower pac hts,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1635-gough-street-owner/7926936467.html,2026-04-12 05:22:44 UTC
1520 Gough St - 703,"$3,495",,lower pac hts,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1520-gough-st-703/7926935454.html,2026-04-12 05:22:44 UTC
500 Stanyan #106 - Beautiful 2x1 - Pets OK - Private - Great Area,"$5,450",,alamo square / nopa,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-500-stanyan-beautiful-2x1/7926933297.html,2026-04-12 05:22:44 UTC
"Package Service with 24-hour Access, Washer and Dryer in Select Homes",$0,,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-package-service-with-24/7926932166.html,2026-04-12 05:22:44 UTC
15 Alhambra #203 - Charming Studio - Great Location - Top Floor,"$4,145",,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-15-alhambra-charming/7926932058.html,2026-04-12 05:22:44 UTC
Affordable SF Hostel for Students & IT Pros – Work. Stay.| 74 Turk St,$900,,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-affordable-sf-hostel-for/7926924923.html,2026-04-12 05:22:44 UTC
140 20th Avenue Owner LP - 106,"$4,275",,laurel hts / presidio,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-th-avenue-owner-lp-106/7926930390.html,2026-04-12 05:22:44 UTC
355 Fulton St - 410,"$3,790",,hayes valley,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-355-fulton-st-410/7926929918.html,2026-04-12 05:22:44 UTC
925 Geary St - 310,"$1,775",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-925-geary-st-310/7926929297.html,2026-04-12 05:22:44 UTC
Open House 4/11/26 10:30-11:30AM at Portola in the Presidio!,"$8,980",,laurel hts / presidio,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-am-at-portola/7926928655.html,2026-04-12 05:22:44 UTC
"Patio/Balcony, Concierge, Computer Nooks, Stainless Steel Sinks",$0,,portola district,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-patio-balcony-concierge/7926928311.html,2026-04-12 05:22:44 UTC
925 Geary St - 208,"$1,595",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-925-geary-st-208/7926928290.html,2026-04-12 05:22:44 UTC
685 Geary St - 608,"$2,345",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-685-geary-st-608/7926927897.html,2026-04-12 05:22:44 UTC
"Vibrant 2 BR-Steps to Outer Mission Foodie Scene, Garage EV","$4,386",,ingleside / SFSU / CCSF,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-vibrant-br-steps-to-outer/7926918822.html,2026-04-12 05:22:44 UTC
1340 Taylor #003 - Charming 1x1 - Great Location - Private - Yard Area,"$4,345",,nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1340-taylor-charming-1x1/7926925558.html,2026-04-12 05:22:44 UTC
Recently renovated 3/2 apt,"$5,750",,San Francisco,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-recently-renovated-2-apt/7926925294.html,2026-04-12 05:22:44 UTC
"Bicycle Parking, Stainless Steel Appliances, Pets Welcome","$4,379",,Mid-Market,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bicycle-parking-stainless/7926918477.html,2026-04-12 05:22:44 UTC
"OPEN SUN 12:40pm-1:10pm Contemporary, Laundry (226 10th Avenue #2)","$2,400",,inner richmond,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sun-1240pm-110pm/7926924440.html,2026-04-12 05:22:44 UTC
685 Geary St - 501,"$2,165",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-685-geary-st-501/7926923997.html,2026-04-12 05:22:44 UTC
530 Stockton Street Owner LP - 604,"$3,145",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-530-stockton-street-owner/7926923517.html,2026-04-12 05:22:44 UTC
"OPEN SUN 1:30pm-1:50pm. Jr 1BR,Shared Laundry(1235 Bush Street #23)","$2,150",,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sun-130pm-150pm-jr/7926923169.html,2026-04-12 05:22:44 UTC
Exceptional 1 BR/1 BA-Dazzling Views & Upgraded Kitchens!,"$3,607",,western addition,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-exceptional-br-ba/7926922971.html,2026-04-12 05:22:44 UTC
TMLP 13-mo. | Convenience Meets Luxury: Garage Parking & Elevator,"$3,806",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-13-mo-convenience/7926922865.html,2026-04-12 05:22:44 UTC
"Sky Terrace, In-unit washer-dryers, Caeserstone quartz countertops","$2,595",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sky-terrace-in-unit/7926922855.html,2026-04-12 05:22:44 UTC
"OPEN SUN 12:00pm-12:30pm Remodeled, New H/W (306 20th Avenue)","$4,895",,richmond / seacliff,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sun-1200pm-1230pm/7926922631.html,2026-04-12 05:22:44 UTC
"Quartz Countertops, Oversized Windows, In-Unit Washer Dryer",$0,,bayview,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-quartz-countertops/7926922476.html,2026-04-12 05:22:44 UTC
"Large Windows, Card Operated Onsite Laundry, Laundry Facilities",$0,,russian hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-windows-card/7926922414.html,2026-04-12 05:22:44 UTC
1126 Bush St - 205,"$3,975",,nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-1126-bush-st-205/7926922416.html,2026-04-12 05:22:44 UTC
Remodeled apartment in the heart of the Marina with a heated pool,$0,,marina / cow hollow,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-apartment-in/7926922295.html,2026-04-12 05:22:44 UTC
"OPEN SUN 2:00pm-2:30pm Double Pane Windows, Laundry (797 Bush#305)","$2,700",,lower nob hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-sun-200pm-230pm/7926922198.html,2026-04-12 05:22:44 UTC
TMLP 12-mo. | Contemporary Living: Walk-In Closets & More,"$2,951",,downtown / civic / van ness,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-12-mo-contemporary/7926922134.html,2026-04-12 05:22:44 UTC
Steps from North Beach's Famous Italian Dining & Cafes! Crystal Tower.,$0,,russian hill,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-steps-from-north-beachs/7926921988.html,2026-04-12 05:22:44 UTC
"Remodeled,H/W,W/D(2221 Pacific Ave#2)","$6,600",,pacific heights,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeledh-ww-d2221/7926921796.html,2026-04-12 05:22:44 UTC
Breathtaking Ocean & Park Views-1 BR in Sunset District Gem!,"$4,602",,inner sunset / UCSF,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-breathtaking-ocean-park/7926921690.html,2026-04-12 05:22:44 UTC
